13.2243,26.6416,4.22121
13.2041,26.4823,3.84048
13.1948,26.3131,3.6494
13.1746,26.15,3.26865
13.1654,25.9782,3.07754
13.1616,25.8022,2.98127
13.1579,25.6257,2.88499
13.1542,25.4486,2.78869
13.1341,25.2777,2.40788
13.1634,23.4705,2.58308
13.1707,23.2911,2.6765
13.1834,23.1133,2.8648
13.1799,22.9326,2.76848
13.1818,22.753,2.76704
13.1891,22.5753,2.86049
13.2181,22.4067,3.33344
13.2362,22.236,3.61665
13.3014,21.7402,4.65615
13.3034,21.5661,4.65475
13.3053,21.3921,4.65336
13.3204,20.5274,4.7413
13.3223,20.3538,4.73991
13.3648,28.9513,3.96096
13.3716,28.7671,4.05433
13.3836,28.576,4.24249
13.3904,28.3931,4.33586
13.3815,28.2313,4.14485
13.3673,28.0749,3.85903
13.3637,27.9043,3.7628
13.3653,27.7271,3.76137
13.3721,27.5443,3.85474
13.379,27.3619,3.94813
13.3754,27.1905,3.85189
13.377,27.0136,3.85046
13.3786,26.8368,3.84904
13.3803,26.6599,3.84761
13.3768,26.4872,3.75137
13.3784,26.31,3.74994
13.3593,26.1472,3.36923
13.3454,25.9789,3.08331
13.316,25.818,2.51291
13.3074,25.6429,2.32179
13.3551,23.4721,2.7786
13.3518,23.2917,2.68231
13.3537,23.1118,2.68086
13.3504,22.9306,2.58456
13.3626,22.7536,2.77284
13.3645,22.574,2.7714
13.3973,22.4072,3.33918
13.4043,22.2317,3.43263
13.4114,22.0567,3.52607
13.4236,21.8853,3.7144
13.4563,21.7278,4.28225
13.4684,21.5596,4.47061
13.4652,21.3813,4.37433
13.4416,21.1863,3.89851
13.423,20.993,3.51756
13.4352,20.8249,3.70591
13.4628,20.6725,4.17895
13.4801,20.5125,4.46223
13.482,20.3381,4.46083
13.5375,28.9601,3.87188
13.539,28.7832,3.87045
13.5604,28.5769,4.24816
13.557,28.4082,4.15195
13.5437,28.2526,3.86616
13.5354,28.0888,3.67515
13.5369,27.9114,3.67372
13.5385,27.734,3.67229
13.5352,27.5623,3.57606
13.5368,27.3846,3.57463
13.5385,27.2069,3.5732
13.5401,27.0292,3.57176
13.5417,26.8515,3.57033
13.5483,26.6695,3.6637
13.55,26.492,3.66228
13.5468,26.3185,3.56604
13.5287,26.1551,3.18534
13.5009,25.9961,2.615
13.5078,23.8323,2.31307
13.5243,23.652,2.59616
13.5359,23.4727,2.7844
13.5329,23.2923,2.68811
13.525,23.1103,2.49697
13.5221,22.9285,2.40067
13.5288,22.7494,2.49407
13.5356,22.5708,2.58748
13.5619,22.4014,3.06034
13.5735,22.2274,3.24864
13.5803,22.0519,3.34207
13.5774,21.8711,3.24578
13.5939,21.7026,3.52896
13.6007,21.5287,3.62241
13.5977,21.348,3.52612
13.5948,21.1667,3.42982
13.592,20.9848,3.33353
13.6036,20.8162,3.52186
13.6153,20.6487,3.71021
13.6317,20.4874,3.99345
13.6337,20.3116,3.99204
13.6967,28.9927,3.49851
13.6982,28.8147,3.49707
13.7138,28.6146,3.77995
13.7154,28.4375,3.77852
13.6982,28.2876,3.39798
13.6998,28.1094,3.39654
13.7061,27.9248,3.48988
13.7077,27.7469,3.48844
13.6906,27.5919,3.10785
13.6876,27.4183,3.01162
13.6799,27.2493,2.82058
13.6862,27.0645,2.91393
13.6832,26.8896,2.81768
13.6989,26.6965,3.10063
13.7052,26.5134,3.19399
13.7022,26.3384,3.09775
13.6853,26.1737,2.71708
13.691,24.1946,2.41666
13.6882,24.014,2.32037
13.703,23.4718,2.50569
13.7049,23.2913,2.50424
13.7021,23.1098,2.40795
13.6994,22.9278,2.31165
13.7013,22.7468,2.3102
13.7124,22.5695,2.49845
13.7327,22.3977,2.87641
13.7438,22.2232,3.06468
13.7503,22.0471,3.1581
13.7431,21.8627,2.96696
13.7496,21.687,3.06038
13.7561,21.5118,3.15381
13.7581,21.3334,3.15238
13.76,21.1551,3.15096
13.7666,20.981,3.2444
13.7777,20.8121,3.43272
13.7842,20.6395,3.52617
13.7908,20.4674,3.61963
13.7882,20.2851,3.52333
13.8669,29.0094,3.31473
13.8729,28.8233,3.40805
13.8832,28.6303,3.59614
13.8804,28.4596,3.49993
13.8731,28.2953,3.30896
13.8791,28.1102,3.40229
13.8851,27.9257,3.49562
13.8779,27.7597,3.30463
13.862,27.6042,2.92407
13.8548,27.4355,2.73306
13.8389,27.2762,2.35247
13.8449,27.09,2.4458
13.8466,26.909,2.44434
13.8615,26.7149,2.72725
13.8632,26.5347,2.72579
13.8649,26.3546,2.72434
13.8578,26.1816,2.5333
13.8817,22.9284,2.31749
13.8836,22.7474,2.31604
13.8942,22.5701,2.50428
13.9047,22.3939,2.69251
13.911,22.2165,2.78591
13.9172,22.0396,2.87933
13.9148,21.8574,2.78303
13.921,21.6811,2.87645
13.9273,21.5053,2.96987
13.9335,21.3302,3.06329
13.9355,21.1515,3.06186
13.9332,20.9686,2.96557
13.9437,20.7989,3.15386
13.9457,20.6206,3.15243
13.9563,20.4525,3.34075
13.9454,20.2587,3.05471
14.0341,29.0341,3.03622
14.0357,28.8547,3.03478
14.0372,28.6754,3.03333
14.0388,28.4961,3.03188
14.0404,28.3167,3.03043
14.0502,28.1242,3.21851
14.0436,27.958,3.02753
14.0452,27.7786,3.02609
14.0344,27.6165,2.74032
14.0237,27.4528,2.45455
14.0246,26.9145,2.35539
14.0263,26.7332,2.35393
14.028,26.552,2.35247
14.0678,22.567,2.32043
14.0697,22.386,2.31898
14.0716,22.205,2.31753
14.0736,22.0241,2.31608
14.0755,21.8432,2.31463
14.0855,21.6688,2.50287
14.0955,21.4954,2.69111
14.1056,21.3232,2.87937
14.1075,21.144,2.87794
14.1054,20.9605,2.78164
14.1074,20.7811,2.78021
14.1094,20.6017,2.77877
14.1074,20.4172,2.68248
14.1094,20.2376,2.68104
14.1952,29.0746,2.56829
14.2123,28.8633,2.94582
14.21,28.6911,2.84961
14.2154,28.504,2.94292
14.217,28.3244,2.94147
14.2186,28.1448,2.94001
14.2164,27.9714,2.8438
14.2141,27.7975,2.74759
14.2196,27.6116,2.8409
14.2135,27.4426,2.64992
14.2075,27.2726,2.45893
14.2053,27.0965,2.3627
14.2147,26.9059,2.55079
14.2087,26.734,2.35978
14.2637,21.3011,2.31612
14.2656,21.1203,2.31468
14.3787,28.8948,2.57266
14.3767,28.7215,2.47646
14.3854,28.5262,2.66448
14.3834,28.3526,2.56828
14.3886,28.1653,2.66157
14.3831,27.9974,2.47062
14.3847,27.8164,2.46916
14.3935,27.6239,2.6572
14.3916,27.4489,2.56099
14.3932,27.2682,2.55953
14.3913,27.0924,2.46332
14.3894,26.9161,2.36709
14.5539,28.911,2.38903
14.5621,28.715,2.57704
14.5671,28.5271,2.67031
14.5653,28.3535,2.57412
14.5669,28.1728,2.57266
14.5653,27.9983,2.47646
14.5669,27.8173,2.475
14.5685,27.6363,2.47354
14.5669,27.4607,2.37733
14.5718,27.2742,2.47062
